B (G);EPR intensity (au);Sim Sum;Sim A;Sim B
3355.0103;-0.80666678;-0.65560852;-0.48727527;-0.16833325
3355.0955;-0.87037243;-0.70572009;-0.53376387;-0.17195622
3355.1806;-1.0767648;-0.7534929;-0.57804171;-0.17545119
3355.2658;-0.94764238;-0.79879975;-0.6199824;-0.17881735
3355.351;-1.021832;-0.84153562;-0.65948151;-0.18205411
3355.4361;-1.046939;-0.88161769;-0.69645663;-0.18516106
3355.5213;-1.0394633;-0.91898506;-0.73084707;-0.18813799
3355.6064;-1.0019081;-0.9535981;-0.76261325;-0.19098485
3355.6916;-1.1602425;-0.98543764;-0.79173584;-0.1937018
3355.7768;-1.1087215;-1.0145038;-0.81821468;-0.19628916
3355.8619;-1.1287219;-1.0408149;-0.8420675;-0.19874741
3355.9471;-1.3087882;-1.0644057;-0.86332847;-0.20107722
3356.0323;-1.2499517;-1.0853261;-0.88204668;-0.20327939
3356.1174;-1.177299;-1.1036394;-0.89828452;-0.20535489
3356.2026;-1.0850405;-1.1194209;-0.91211605;-0.20730483
3356.2878;-1.2538509;-1.1327558;-0.92362533;-0.20913045
3356.3729;-1.3305385;-1.143738;-0.93290483;-0.21083313
3356.4581;-1.1750869;-1.1524682;-0.94005385;-0.21241438
3356.5432;-1.1097898;-1.1590528;-0.945177;-0.21387582
3356.6284;-1.2955953;-1.163602;-0.94838284;-0.21521918
3356.7136;-1.1236633;-1.1662288;-0.94978255;-0.21644629
3356.7987;-1.3056298;-1.1670478;-0.94948871;-0.2175591
3356.8839;-1.2474742;-1.1661739;-0.94761425;-0.21855962
3356.9691;-1.209544;-1.1637214;-0.94427149;-0.21944995
3357.0542;-1.225368;-1.1598036;-0.93957126;-0.22023229
3357.1394;-1.3330413;-1.1545311;-0.93362219;-0.22090888
3357.2245;-1.296368;-1.1480121;-0.92653006;-0.22148204
3357.3097;-1.2073047;-1.1403515;-0.91839732;-0.22195414
3357.3949;-1.3178892;-1.1316502;-0.90932263;-0.2223276
3357.48;-1.2331844;-1.1220054;-0.89940055;-0.22260488
3357.5652;-1.231968;-1.1115098;-0.88872128;-0.22278848
3357.6504;-1.3008151;-1.1002514;-0.87737046;-0.22288094
3357.7355;-1.2628363;-1.0883139;-0.86542912;-0.2228848
3357.8207;-1.1801047;-1.0757762;-0.85297358;-0.22280265
3357.9058;-1.3000657;-1.0627125;-0.84007545;-0.22263708
3357.991;-1.0795795;-1.0491924;-0.8268017;-0.22239069
3358.0762;-1.1387683;-1.0352808;-0.8132147;-0.22206608
3358.1613;-1.2416215;-1.0210382;-0.79937236;-0.22166586
3358.2465;-1.2068571;-1.0065209;-0.78532828;-0.22119262
3358.3317;-1.3248803;-0.9917808;-0.77113184;-0.22064896
3358.4168;-1.1954358;-0.97686588;-0.75682844;-0.22003744
3358.502;-1.1373178;-0.96182026;-0.74245963;-0.21936064
3358.5872;-1.2553785;-0.9466844;-0.72806332;-0.21862108
3358.6723;-1.1408276;-0.93149526;-0.71367398;-0.21782128
3358.7575;-1.0991659;-0.91628654;-0.69932282;-0.21696373
3358.8426;-1.1059911;-0.90108885;-0.68503797;-0.21605088
3358.9278;-1.1445873;-0.88592987;-0.67084472;-0.21508515
3359.013;-1.1244028;-0.87083459;-0.65676565;-0.21406894
3359.0981;-1.087456;-0.85582545;-0.64282086;-0.21300458
3359.1833;-1.0862798;-0.84092253;-0.62902812;-0.2118944
3359.2685;-0.98243297;-0.8261437;-0.61540305;-0.21074066
3359.3536;-0.96022697;-0.81150484;-0.60195926;-0.20954557
3359.4388;-0.91692739;-0.7970199;-0.58870857;-0.20831133
3359.5239;-1.0198557;-0.78270112;-0.57566106;-0.20704006
3359.6091;-0.92669113;-0.76855916;-0.56282531;-0.20573384
3359.6943;-0.98862758;-0.75460318;-0.55020846;-0.20439472
3359.7794;-0.88372962;-0.74084103;-0.53781636;-0.20302467
3359.8646;-0.76766447;-0.72727932;-0.52565368;-0.20162564
3359.9498;-0.94572028;-0.71392354;-0.51372403;-0.20019951
3360.0349;-0.85665412;-0.70077816;-0.50203005;-0.19874811
3360.1201;-0.77623325;-0.68784673;-0.4905735;-0.19727323
3360.2053;-0.86220955;-0.67513194;-0.47935535;-0.19577659
3360.2904;-0.83045248;-0.66263576;-0.46837587;-0.19425989
3360.3756;-0.70421434;-0.65035944;-0.4576347;-0.19272474
3360.4607;-0.85484975;-0.63830363;-0.44713091;-0.19117272
3360.5459;-0.74851526;-0.62646842;-0.43686306;-0.18960536
3360.6311;-0.77105189;-0.61485341;-0.42682927;-0.18802414
3360.7162;-0.79822301;-0.60345776;-0.41702729;-0.18643047
3360.8014;-0.76639921;-0.59228024;-0.40745451;-0.18482573
3360.8866;-0.69957448;-0.58131927;-0.39810801;-0.18321126
3360.9717;-0.86061606;-0.57057295;-0.38898464;-0.18158831
3361.0569;-0.8119767;-0.56003915;-0.38008101;-0.17995813
3361.142;-0.765058;-0.54971546;-0.37139356;-0.1783219
3361.2272;-0.62163706;-0.5395993;-0.36291855;-0.17668075
3361.3124;-0.67543514;-0.5296879;-0.35465213;-0.17503577
3361.3975;-0.77040197;-0.51997834;-0.34659034;-0.173388
3361.4827;-0.69548979;-0.5104676;-0.33872915;-0.17173845
3361.5679;-0.70420777;-0.50115253;-0.33106445;-0.17008808
3361.653;-0.84183141;-0.49202989;-0.32359209;-0.1684378
3361.7382;-0.74741232;-0.48309639;-0.3163079;-0.16678849
3361.8233;-0.71344908;-0.47434869;-0.3092077;-0.16514098
3361.9085;-0.60370217;-0.46578339;-0.30228731;-0.16349608
3361.9937;-0.58074052;-0.45739708;-0.29554254;-0.16185454
3362.0788;-0.57945412;-0.44918634;-0.28896926;-0.16021708
3362.164;-0.66016569;-0.44114772;-0.28256333;-0.15858439
3362.2492;-0.5545228;-0.4332778;-0.27632068;-0.15695712
3362.3343;-0.55041907;-0.42557317;-0.27023727;-0.15533589
3362.4195;-0.53674578;-0.41803041;-0.26430912;-0.15372129
3362.5047;-0.46226518;-0.41064616;-0.25853229;-0.15211387
3362.5898;-0.50745815;-0.40341707;-0.25290292;-0.15051415
3362.675;-0.57565656;-0.39633983;-0.24741721;-0.14892262
3362.7601;-0.59031721;-0.38941117;-0.24207142;-0.14733975
3362.8453;-0.51710989;-0.38262785;-0.23686187;-0.14576598
3362.9305;-0.58686307;-0.3759867;-0.23178499;-0.14420171
3363.0156;-0.46419256;-0.36948457;-0.22683724;-0.14264733
3363.1008;-0.56027483;-0.36311839;-0.22201518;-0.1411032
3363.186;-0.5146592;-0.3568851;-0.21731545;-0.13956965
3363.2711;-0.57793836;-0.35078174;-0.21273474;-0.138047
3363.3563;-0.56144774;-0.34480536;-0.20826983;-0.13653553
3363.4414;-0.5392337;-0.33895311;-0.20391759;-0.13503552
3363.5266;-0.61501022;-0.33322215;-0.19967495;-0.1335472
3363.6118;-0.48912593;-0.32760973;-0.19553892;-0.13207081
3363.6969;-0.42052098;-0.32211314;-0.19150658;-0.13060656
3363.7821;-0.44752352;-0.31672973;-0.1875751;-0.12915463
3363.8673;-0.55005269;-0.31145691;-0.1837417;-0.12771521
3363.9524;-0.40302065;-0.30629214;-0.1800037;-0.12628845
3364.0376;-0.58504648;-0.30123294;-0.17635846;-0.12487448
3364.1228;-0.40761375;-0.29627687;-0.17280344;-0.12347344
3364.2079;-0.43299421;-0.29142157;-0.16933614;-0.12208543
3364.2931;-0.44088924;-0.28666472;-0.16595417;-0.12071056
3364.3782;-0.37185271;-0.28200406;-0.16265516;-0.1193489
3364.4634;-0.4322612;-0.27743736;-0.15943683;-0.11800053
3364.5486;-0.44685512;-0.27296246;-0.15629696;-0.1166655
3364.6337;-0.36523037;-0.26857727;-0.15323339;-0.11534388
3364.7189;-0.44940797;-0.26427971;-0.15024403;-0.11403568
3364.8041;-0.33431858;-0.26006777;-0.14732683;-0.11274094
3364.8892;-0.34287543;-0.2559395;-0.14447982;-0.11145968
3364.9744;-0.37328504;-0.25189297;-0.14170107;-0.1101919
3365.0595;-0.30084143;-0.24792631;-0.13898871;-0.1089376
3365.1447;-0.27171703;-0.2440377;-0.13634093;-0.10769677
3365.2299;-0.36592821;-0.24022537;-0.13375597;-0.10646939
3365.315;-0.3927857;-0.23648756;-0.13123212;-0.10525544
3365.4002;-0.34848894;-0.2328226;-0.12876771;-0.10405489
3365.4854;-0.26947272;-0.22922882;-0.12636113;-0.10286769
3365.5705;-0.272923;-0.22570461;-0.12401081;-0.1016938
3365.6557;-0.21111371;-0.22224841;-0.12171524;-0.10053317
3365.7408;-0.35343917;-0.21885868;-0.11947293;-0.099385742
3365.826;-0.32156712;-0.21553391;-0.11728246;-0.098251453
3365.9112;-0.27340491;-0.21227266;-0.11514243;-0.097130236
3365.9963;-0.28722116;-0.2090735;-0.11305149;-0.09602202
3366.0815;-0.26661309;-0.20593505;-0.11100832;-0.094926727
3366.1667;-0.3822264;-0.20285594;-0.10901166;-0.093844278
3366.2518;-0.24906392;-0.19983486;-0.10706027;-0.09277459
3366.337;-0.38768505;-0.19687053;-0.10515295;-0.091717574
3366.4222;-0.3233533;-0.19396167;-0.10328853;-0.09067314
3366.5073;-0.38305649;-0.19110708;-0.10146589;-0.089641195
3366.5925;-0.35092979;-0.18830556;-0.099683917;-0.088621642
3366.6776;-0.35934458;-0.18555594;-0.097941554;-0.087614382
3366.7628;-0.22767818;-0.18285708;-0.096237762;-0.086619314
3366.848;-0.29607226;-0.18020787;-0.094571538;-0.085636334
3366.9331;-0.12061219;-0.17760724;-0.092941904;-0.084665337
3367.0183;-0.25326624;-0.17505413;-0.091347914;-0.083706217
3367.1035;-0.27632022;-0.17254751;-0.089788646;-0.082758864
3367.1886;-0.2181;-0.17008637;-0.088263207;-0.081823168
3367.2738;-0.18246971;-0.16766975;-0.086770728;-0.080899018
3367.3589;-0.33994607;-0.16529667;-0.085310366;-0.079986301
3367.4441;-0.096596752;-0.16296621;-0.083881303;-0.079084903
3367.5293;-0.31260218;-0.16067745;-0.082482742;-0.078194712
3367.6144;-0.22661605;-0.15842952;-0.081113911;-0.07731561
3367.6996;-0.20269473;-0.15622154;-0.07977406;-0.076447483
3367.7848;-0.2079011;-0.15405267;-0.078462458;-0.075590214
